mdb_source_id,data_type,location.country_code,location.subdivision_name,location.municipality,provider,name,urls.direct_download,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on
1,gtfs,US,Maine,Casco Bay,Casco Bay Lines,,http://smttracker.com/downloads/gtfs/cascobaylines-portland-me-usa.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-maine-casco-bay-lines-gtfs-1.zip?alt=media,,43.655373,43.71619,-70.248666,-70.11018,2022-02-22T19:51:22+00:00
2,gtfs,CA,Ontario,London,London Transit Commission,,http://www.londontransit.ca/gtfsfeed/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-london-transit-commission-gtfs-2.zip?alt=media,https://www.londontransit.ca/open-data/ltcs-open-data-terms-of-use/,42.905244,43.051188,-81.36311,-81.137591,2022-02-22T19:51:34+00:00
3,gtfs,CA,Ontario,Barrie,Barrie Transit,,http://www.myridebarrie.ca/gtfs/Google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-barrie-transit-gtfs-3.zip?alt=media,,44.3218044,44.42020676,-79.74063237,-79.61089569,2022-03-01T22:43:25+00:00
4,gtfs,US,Ohio,Athens,Athens Public Transit,,https://transitfeeds.com/p/athens-public-transit/298/latest/download,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-ohio-athens-public-transit-gtfs-4.zip?alt=media,,39.295665,39.3992,-82.141964,-82.027972,2022-03-23T14:43:11+00:00
5,gtfs,US,New York,Canton,St Lawrence County Public Transit,,https://s3.amazonaws.com/datatools-511ny/public/St_Lawrence_County_Public_Transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-st-lawrence-county-public-transit-gtfs-5.zip?alt=media,https://data.ny.gov/download/77gx-ii52/application/pdf,44.148476,44.979369,-75.75695,-74.611761,2022-03-14T20:02:31+00:00
6,gtfs,AR,Buenos Aires,,Subterráneos de Buenos Aires (SUBTE),,https://cdn.buenosaires.gob.ar/datosabiertos/datasets/sbase/subte-gtfs/subte-gtfs-zip.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ar-buenos-aires-subterraneos-de-buenos-aires-subte-gtfs-6.zip?alt=media,https://data.buenosaires.gob.ar/dataset/subte-gtfs,,,,,2022-03-14T20:02:35+00:00
7,gtfs,BR,Rio Grande do Sul,Porto Alegre,Empresa Publica de Transportes e Circulação (EPTC),,https://dadosabertos.poa.br/dataset/1fe9c2c1-9fbe-48ea-841b-61e30597ecd6/resource/b3bce61f-78ee-49eb-be57-6236d82bd5e0/download/outputfiles.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/br-rio-grande-do-sul-empresa-publica-de-transportes-e-circulacao-eptc-gtfs-7.zip?alt=media,http://datapoa.com.br/dataset/gtfs,-30.241904,-29.970497,-51.280762,-51.02079,2022-03-14T20:03:02+00:00
8,gtfs,BR,São Paulo,São Paulo,São Paulo Transporte (SPTrans),,https://github.com/transitland/gtfs-archives-not-hosted-elsewhere/blob/master/sao-paulo-sptrans.zip?raw=true,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/br-sao-paulo-sao-paulo-transporte-sptrans-gtfs-8.zip?alt=media,,-23.911109,-23.195643,-46.983928,-46.18493,2022-03-14T20:03:17+00:00
9,gtfs,BR,Minas Gerais,Belo Horizonte,Empresa de Transportes e Transito de Belo Horizonte (BHTRANS),,https://ckan.pbh.gov.br/dataset/77764a7e-63fc-4111-ace3-fb7d3037953a/resource/f0fa78dc-74c3-49fa-8971-c310a76a07fa/download/gtfsfiles.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/br-minas-gerais-empresa-de-transportes-e-transito-de-belo-horizonte-bhtrans-gtfs-9.zip?alt=media,https://dados.pbh.gov.br/dataset/gtfs-estatico-do-sistema-convencional,-20.0284450406583,-19.7762119628908,-44.0594627202399,-43.8624469938131,2022-03-14T20:04:15+00:00
10,gtfs,US,Hawaii,Honolulu,TheBus,,http://webapps.thebus.org/transitdata/Production/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-hawaii-thebus-gtfs-10.zip?alt=media,,21.255957,21.70327,-158.228463,-157.662429,2022-03-14T20:04:46+00:00
11,gtfs,US,,,Amtrak,,https://content.amtrak.com/content/gtfs/GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-unknown-amtrak-gtfs-11.zip?alt=media,,25.849554,49.273757,-124.16933,-69.965541,2022-03-14T20:04:54+00:00
12,gtfs,US,California,Long Beach,Avalon Transit,,http://data.trilliumtransit.com/gtfs/avalon-ca-us/avalon-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-avalon-transit-gtfs-12.zip?alt=media,,33.3265468093768,33.350836003873,-118.340356050519,-118.32185964799,2022-03-14T20:04:57+00:00
13,gtfs,US,California,San Diego,"San Diego International Airport, Metropolitan Transit System (MTS)",,https://www.sdmts.com/google_transit_files/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-san-diego-international-airport-metropolitan-transit-system-mts-gtfs-13.zip?alt=media,https://www.sdmts.com/business-center-developers/terms-and-conditions,32.542819141808,33.256886800725,-117.277923661848,-116.184457875596,2022-03-14T20:05:04+00:00
14,gtfs,US,California,San Diego,North County Transit District (NCTD),,http://www.gonctd.com/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-north-county-transit-district-nctd-gtfs-14.zip?alt=media,,32.716895,33.394164,-117.514206,-116.869776,2022-03-14T20:05:11+00:00
15,gtfs,US,California,Orange County,Orange County Transportation Authority (OCTA),,https://www.octa.net/current/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-orange-county-transportation-authority-octa-gtfs-15.zip?alt=media,http://www.octa.net/News-and-Resources/Open-Data/Overview/,33.39627,33.93947,-118.11913,-117.57766,2022-03-14T20:06:24+00:00
16,gtfs,US,California,Laguna Beach,Laguna Beach Transit (LBT),,http://data.trilliumtransit.com/gtfs/lagunabeach-ca-us/lagunabeach-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-laguna-beach-transit-lbt-gtfs-16.zip?alt=media,,33.476315,33.656395,-117.799868,-117.716808,2022-03-14T20:06:26+00:00
17,gtfs,US,Arizona,Yuma,Yuma County Intergovernmental Public Transportation Authority (YCIPTA),,http://www.ycipta.org/gtfs/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-arizona-yuma-county-intergovernmental-public-transportation-authority-ycipta-gtfs-17.zip?alt=media,,32.484682743136176,32.79171205546877,-115.56963801383972,-114.1335509410652,2022-03-14T20:06:27+00:00
18,gtfs,US,California,,Palo Verde Valley Transit Agency,,http://data.trilliumtransit.com/gtfs/paloverde_valley-ca-us/paloverde_valley-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-palo-verde-valley-transit-agency-gtfs-18.zip?alt=media,,33.521321,33.83888769,-116.5437887,-114.517118,2022-03-14T20:06:30+00:00
19,gtfs,US,California,Arcata,Arcata & Mad River Transit System,,http://data.trilliumtransit.com/gtfs/humboldtcounty-ca-us/humboldtcounty-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-arcata-mad-river-transit-system-gtfs-19.zip?alt=media,,40.0680453004959,41.061448107054,-124.223416986081,-123.631606,2022-03-14T20:06:35+00:00
20,gtfs,US,California,Crescent City,Redwood Coast Transit (RCT),,http://data.trilliumtransit.com/gtfs/delnorte-ca-us/delnorte-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-redwood-coast-transit-rct-gtfs-20.zip?alt=media,,40.868565,41.957411,-124.216937405798,-123.96551954304,2022-03-14T20:06:37+00:00
21,gtfs,US,Oregon,Coos Bay,Coos County Area Transit (CCAT),,http://oregon-gtfs.com/gtfs_data/cooscounty-or-us/cooscounty-or-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-coos-county-area-transit-ccat-gtfs-21.zip?alt=media,,42.87881944,43.982245,-124.434431,-123.345208,2022-03-14T20:06:40+00:00
22,gtfs,US,Oregon,Brookings,Curry Public Transit,,https://oregon-gtfs.trilliumtransit.com/gtfs_data/currypublictransit-or-us/currypublictransit-brookings-or-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-curry-public-transit-gtfs-22.zip?alt=media,,41.9570322655811,43.4160571073338,-124.498078553064,-124.203528654532,2022-03-14T20:06:46+00:00
23,gtfs,US,Oregon,Newport,Lincoln County Transit  (LCT),,http://oregon-gtfs.com/gtfs_data/lincolncounty-or-us/lincolncounty-or-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-lincoln-county-transit-lct-gtfs-23.zip?alt=media,,44.3116263048855,45.01935811,-124.105422953253,-123.10286,2022-03-14T20:06:48+00:00
24,gtfs,US,Oregon,Florence,Rhody Express,,http://oregon-gtfs.com/gtfs_data/rhodyexpress-or-us/rhodyexpress-or-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-rhody-express-gtfs-24.zip?alt=media,,43.9663292158148,44.00783688,-124.118156,-124.086991158899,2022-03-14T20:06:49+00:00
25,gtfs,US,California,Bishop,Eastern Sierra Transit,,http://data.trilliumtransit.com/gtfs/easternsierra-ca-us/easternsierra-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-eastern-sierra-transit-gtfs-25.zip?alt=media,,34.696209,39.53475879,-119.818352,-115.908348,2022-03-14T20:06:51+00:00
26,gtfs,US,California,Santa Maria,Santa Maria Area Transit,,http://data.trilliumtransit.com/gtfs/smat-ca-us/smat-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-santa-maria-area-transit-gtfs-26.zip?alt=media,,34.595943118981,34.98595,-120.52211,-120.140531457672,2022-03-14T20:06:55+00:00
27,gtfs,US,California,Bakersfield,Airport Valet Express,,http://data.trilliumtransit.com/gtfs/airportvaletexpress-ca-us/airportvaletexpress-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-airport-valet-express-gtfs-27.zip?alt=media,,33.942609,35.3533707819563,-119.062001238098,-118.398682,2022-03-14T20:06:57+00:00
28,gtfs,US,California,Los Angeles,LA Go Bus,,http://data.trilliumtransit.com/gtfs/dpwlacounty-ca-us/dpwlacounty-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-la-go-bus-gtfs-28.zip?alt=media,,33.908508,34.4928267927541,-118.607944,-117.880424,2022-03-14T20:07:06+00:00
29,gtfs,US,California,Los Angeles,Los Angeles County Metropolitan Transportation Authority,Bus,https://gitlab.com/LACMTA/gtfs_bus/raw/master/gtfs_bus.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-los-angeles-county-metropolitan-transportation-authority-gtfs-29.zip?alt=media,http://developer.metro.net/the-basics/policies/terms-and-conditions/,33.706853,34.326157,-118.860915,-117.913475,2022-03-14T20:07:16+00:00
30,gtfs,US,California,Los Angeles,LA Metro Rail,,https://gitlab.com/LACMTA/gtfs_rail/raw/master/gtfs_rail.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-la-metro-rail-gtfs-30.zip?alt=media,,33.76804,34.16906,-118.49189,-117.89085,2022-03-14T20:07:18+00:00
31,gtfs,US,California,Santa Barbara,Ventura County Transportation Commission,,http://data.trilliumtransit.com/gtfs/vctc-ca-us/vctc-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-ventura-county-transportation-commission-gtfs-31.zip?alt=media,,34.15384,34.4439177,-119.865593734324,-118.588218,2022-03-14T20:07:23+00:00
32,gtfs,US,California,Oxnard,"Gold Coast Transit, South Coast Area Transit",,http://www.goldcoasttransit.org/images/GTFS/GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-gold-coast-transit-south-coast-area-transit-gtfs-32.zip?alt=media,http://www.goldcoasttransit.org/2-uncategorised/250-gtfs-data-download,34.14269871250784,34.44820108297236,-119.30746185,-119.13247253857648,2022-03-14T20:07:30+00:00
33,gtfs,US,California,Thousand Oaks,Thousand Oaks Transit,,http://data.trilliumtransit.com/gtfs/thousandoaks-ca-us/thousandoaks-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-thousand-oaks-transit-gtfs-33.zip?alt=media,,34.021383769332,34.285345,-118.981959,-118.815668825,2022-03-14T20:07:32+00:00
34,gtfs,US,California,Torrance,Torrance Transit,,https://transit.torranceca.gov/home/showdocument?id=16673,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-torrance-transit-gtfs-34.zip?alt=media,https://transit.torranceca.gov/home/showdocument?id=6052,33.768128,34.059919,-118.399852,-118.189549,2022-03-14T20:07:36+00:00
35,gtfs,US,California,,Palos Verdes Peninsula Transit Authority  (PVPTA),,http://data.trilliumtransit.com/gtfs/pvpta-ca-us/pvpta-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-palos-verdes-peninsula-transit-authority-pvpta-gtfs-35.zip?alt=media,,33.720604,33.819042,-118.423141,-118.287674940168,2022-03-14T20:07:38+00:00
36,gtfs,US,California,Lawndale,Lawndale Beat,,http://data.trilliumtransit.com/gtfs/cityoflawndale-ca-us/cityoflawndale-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-lawndale-beat-gtfs-36.zip?alt=media,,33.8708620651923,33.9017846932411,-118.369570637078,-118.344004807838,2022-03-14T20:07:40+00:00
37,gtfs,US,California,Santa Monica,Big Blue Bus,,http://gtfs.bigbluebus.com/current.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-big-blue-bus-gtfs-37.zip?alt=media,,33.929498,34.075669,-118.549205,-118.237266,2022-03-14T20:07:49+00:00
38,gtfs,US,California,Culver City,Culver City Bus,,https://www.culvercity.org/files/assets/public/documents/information-technology/maps/gtfsexport-feb2022.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-culver-city-bus-gtfs-38.zip?alt=media,,33.929593,34.068294,-118.471525,-118.36869,2022-04-24T21:34:56+00:00
39,gtfs,US,California,Monterey Park,Spirit Bus,,http://data.trilliumtransit.com/gtfs/montereypark-ca-us/montereypark-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-spirit-bus-gtfs-39.zip?alt=media,,34.0365252,34.0697248,-118.1686876,-118.1088128,2022-03-14T20:07:53+00:00
40,gtfs,US,California,Simi Valley,Simi Valley Transit,,http://data.trilliumtransit.com/gtfs/simivalley-ca-us/simivalley-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-simi-valley-transit-gtfs-40.zip?alt=media,,34.22958457,34.3021463101492,-118.83637467254,-118.598911921367,2022-03-14T20:07:54+00:00
41,gtfs,US,California,Pasadena,Pasadena Transit,,http://rt.pasadenatransit.net/rtt/public/utility/gtfs.aspx,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-pasadena-transit-gtfs-41.zip?alt=media,https://www.cityofpasadena.net/pasadena-transit/real-time-applications/,34.127464,34.197933,-118.185589,-118.068852,2022-03-14T20:07:56+00:00
42,gtfs,US,California,Hanford,Kings Area Rural Transit,,http://data.trilliumtransit.com/gtfs/kcapta-ca-us/kcapta-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-kings-area-rural-transit-gtfs-42.zip?alt=media,,36.002941,36.885069,-120.14516,-119.288234,2022-03-14T20:07:58+00:00
43,gtfs,US,California,San Luis Obispo,San Luis Obispo Regional Transit Authority (SLORTA),,http://slo.connexionz.net/rtt/public/resource/gtfs.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-san-luis-obispo-regional-transit-authority-slorta-gtfs-43.zip?alt=media,,34.944001,35.752511,-121.186588,-120.413275,2022-03-14T20:08:07+00:00
44,gtfs,US,California,San Luis Obispo,City of San Luis Obispo Transit,,https://app.mecatran.com/urb/ws/feed/c2l0ZT1zbG90cmFuc2l0O2NsaWVudD1zZWxmO2V4cGlyZT07dHlwZT1ndGZzO2tleT0zZTMwMzM1OTRiMTE2NzA0N2IxNjQwNjA0ZjQwMGMzMzdiM2E1MTQ0,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-city-of-san-luis-obispo-transit-gtfs-44.zip?alt=media,,35.23933972,35.302551,-120.70909948,-120.63319399,2022-03-14T20:08:09+00:00
45,gtfs,US,California,Morro Bay,Morro Bay Transit,,http://mjcaction.com/MJC_GTFS_Public/morrobay_google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-morro-bay-transit-gtfs-45.zip?alt=media,,35.3469986712409,35.4033897704827,-120.867305248975,-120.840760767459,2022-03-14T20:08:10+00:00
46,gtfs,US,California,Bakersfield,Golden Empire Transit District (GET),,http://eta.getbus.org/rtt/public/utility/gtfs.aspx,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-golden-empire-transit-district-get-gtfs-46.zip?alt=media,,34.976628,35.447091,-119.145718,-118.91409,2022-03-14T20:08:13+00:00
47,gtfs,US,California,Bakersfield,Kern Transit,,http://data.trilliumtransit.com/gtfs/kerncounty-ca-us/kerncounty-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-kern-transit-gtfs-47.zip?alt=media,,34.4136741299023,35.77525384,-119.694137,-117.6462533,2022-03-14T20:08:17+00:00
48,gtfs,US,California,Tulare,Porterville Transit,,http://data.trilliumtransit.com/gtfs/porterville-ca-us/porterville-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-porterville-transit-gtfs-48.zip?alt=media,,36.027009,36.098346,-119.079056,-118.77602944931,2022-03-14T20:08:20+00:00
49,gtfs,US,California,San Francisco,San Mateo County Transit District (samTrans),,http://www.samtrans.com/Assets/GTFS/samtrans/ST-GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-san-mateo-county-transit-district-samtrans-gtfs-49.zip?alt=media,http://www.samtrans.com/Developer.html,37.250304,37.795815,-122.51796,-122.129824,2022-03-14T20:08:32+00:00
50,gtfs,US,California,San Francisco,San Francisco Municipal Transportation Agency (SFMTA),,https://gtfs.sfmta.com/transitdata/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-san-francisco-municipal-transportation-agency-sfmta-gtfs-50.zip?alt=media,http://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,37.702085,37.829848,-122.510792,-122.365593,2022-03-14T20:08:44+00:00
51,gtfs,US,California,San Francisco,Mission Bay Transportation Management Association (TMA),,http://data.trilliumtransit.com/gtfs/missionbaytma-ca-us/missionbaytma-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-mission-bay-transportation-management-association-tma-gtfs-51.zip?alt=media,,37.766910305944,37.7919901456108,-122.41602803586,-122.38623989798,2022-03-14T20:08:46+00:00
52,gtfs,US,California,San Francisco,Tideline Water Taxi,,http://trilliumtransit.com/transit_feeds/tidelinewatertaxi-ca-us/tidelinewatertaxi-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-tideline-water-taxi-gtfs-52.zip?alt=media,,37.7708398,37.913659,-122.3950251,-122.31393184362,2022-03-14T20:08:47+00:00
53,gtfs,US,California,San Francisco,Bay Area Rapid Transit (BART),,http://www.bart.gov/dev/schedules/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-bay-area-rapid-transit-bart-gtfs-53.zip?alt=media,http://www.bart.gov/schedules/developers/developer-license-agreement,37.368473,38.01891,-122.468908,-121.780346,2022-03-14T20:08:49+00:00
54,gtfs,US,California,San Francisco,Caltrain,,http://data.trilliumtransit.com/gtfs/caltrain-ca-us/caltrain-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-caltrain-gtfs-54.zip?alt=media,,37.003485,37.776404,-122.411709050687,-121.566088,2022-03-14T20:08:51+00:00
55,gtfs,US,California,Modesto,Modesto Area Express,,https://www.modestoareaexpress.com/preview-gtfs.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-modesto-area-express-gtfs-55.zip?alt=media,,37.580162,37.954866,-121.898961218,-120.9133,2022-03-14T20:08:53+00:00
56,gtfs,US,California,Monterey,Monterey-Salinas Transit (MST),,https://www.mst.org/google/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-montereysalinas-transit-mst-gtfs-56.zip?alt=media,https://mst.org/about-mst/developer-resources/,35.615187,36.909498,-121.936046,-120.680343,2022-03-14T20:08:57+00:00
57,gtfs,US,California,San Jose,Santa Clara Valley Transportation Authority (VTA),,https://gtfs.vta.org/gtfs_vta.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-santa-clara-valley-transportation-authority-vta-gtfs-57.zip?alt=media,,36.974922,37.458086,-122.173639,-121.549029,2022-03-14T20:09:03+00:00
58,gtfs,US,California,Hollister,San Benito County Express (SBCE),,http://data.trilliumtransit.com/gtfs/sanbenitocounty-ca-us/sanbenitocounty-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-san-benito-county-express-sbce-gtfs-58.zip?alt=media,,36.828106,37.004068,-121.570689082146,-121.366669,2022-03-14T20:09:05+00:00
59,gtfs,US,California,Stanford,Stanford Marguerite Shuttle (SMS),,https://transportation-forms.stanford.edu/google/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-stanford-marguerite-shuttle-sms-gtfs-59.zip?alt=media,,37.39404,37.589874,-122.23088832,-121.975618,2022-03-14T20:09:08+00:00
60,gtfs,US,California,Mountain View,Mountain View Transportation Management Association (MVgo),,http://data.trilliumtransit.com/gtfs/mountainview-ca-us/mountainview-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-mountain-view-transportation-management-association-gtfs-60.zip?alt=media,,37.387655512462,37.4314288965063,-122.111591291827,-122.04758367268,2022-03-14T20:09:13+00:00
61,gtfs,US,California,San Mateo,Commute.org San Mateo County Shuttles,,http://data.trilliumtransit.com/gtfs/commute-ca-us/commute-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-commuteorg-san-mateo-county-shuttles-gtfs-61.zip?alt=media,,37.423779,37.7211495911134,-122.469273263981,-122.142022,2022-03-14T20:09:16+00:00
62,gtfs,US,California,San Francisco,San Francisco Bay Area Water Emergency Transportation Authority (San Francisco Bay Ferries),,http://data.trilliumtransit.com/gtfs/sfbayferry-ca-us/sfbayferry-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-san-francisco-bay-area-water-emergency-transportation-authority-gtfs-62.zip?alt=media,http://assets.511.org/pdf/nextgen/developers/511_Data_Agreement_Final.pdf,37.662676,38.10127,-122.41209,-122.25692,2022-03-14T20:09:17+00:00
63,gtfs,US,California,Emeryville,Emery Go-Round,,http://data.trilliumtransit.com/gtfs/emerygoround-ca-us/emerygoround-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-emery-goround-gtfs-63.zip?alt=media,,37.829413295667,37.8523174318222,-122.313441419571,-122.26671053997,2022-03-14T20:09:20+00:00
64,gtfs,US,California,Livermore,Livermore Amador Valley Transit Authority,,http://webwatch.lavta.org/TMGTFSRealTimeWebService/GTFS-Static/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-livermore-amador-valley-transit-authority-gtfs-64.zip?alt=media,,37.631448,37.732502,-121.98229,-121.717493,2022-03-14T20:09:22+00:00
65,gtfs,US,California,Escalon,eTrans,,http://data.trilliumtransit.com/gtfs/escalon-ca-us/escalon-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-etrans-gtfs-65.zip?alt=media,,37.685265,37.80286,-121.215854287148,-120.98274,2022-03-14T20:09:23+00:00
66,gtfs,US,California,San Mateo,Sonoma County Airport Express,,http://data.trilliumtransit.com/gtfs/airportexpressinc-ca-us/airportexpressinc-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-sonoma-county-airport-express-gtfs-66.zip?alt=media,,37.615612,38.5100997340212,-122.805338301203,-122.212134,2022-03-14T20:09:25+00:00
67,gtfs,US,California,San Francisco,Golden Gate Transit,,https://realtime.goldengate.org/gtfsstatic/GTFSTransitData.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-golden-gate-transit-gtfs-67.zip?alt=media,,37.777609,38.472081,-122.740448,-122.26649,2022-03-14T20:10:29+00:00
68,gtfs,US,California,,Lake Transit Authority (LTA),,http://data.trilliumtransit.com/gtfs/laketransit-ca-us/laketransit-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-lake-transit-authority-lta-gtfs-68.zip?alt=media,,38.542878,39.1896831,-123.2264562,-122.475567,2022-03-14T20:10:32+00:00
69,gtfs,US,California,Ukiah,Mendocino Transit Authority,,http://data.trilliumtransit.com/gtfs/mendocino-ca-us/mendocino-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-mendocino-transit-authority-gtfs-69.zip?alt=media,,38.3242,39.45186,-123.816132,-122.713719,2022-03-14T20:10:36+00:00
70,gtfs,US,California,Santa Rosa,Sonoma County Transit  (SCT),,http://data.trilliumtransit.com/gtfs/sonomacounty-ca-us/sonomacounty-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-sonoma-county-transit-sct-gtfs-70.zip?alt=media,,37.97116752,38.8123488647763,-123.1264984029,-122.4580372,2022-03-14T20:10:42+00:00
71,gtfs,US,California,San Francisco,Marin Transit,,http://www.marintransit.org/data/google_transit.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-marin-transit-gtfs-71.zip?alt=media,,37.857136,38.124256,-122.851524,-122.4561,2022-03-14T20:10:45+00:00
72,gtfs,US,California,Petaluma,Petaluma Transit,,http://data.trilliumtransit.com/gtfs/petalumatransit-petaluma-ca-us/petalumatransit-petaluma-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-petaluma-transit-gtfs-72.zip?alt=media,,38.217522404908,38.276555,-122.669474,-122.585068,2022-03-14T20:10:49+00:00
73,gtfs,US,California,Santa Rosa,Santa Rosa CityBus,,https://srcity.org/DocumentCenter/View/21635/google_transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-santa-rosa-citybus-gtfs-73.zip?alt=media,,38.401882,38.486115,-122.769814,-122.653511,2022-03-14T20:10:51+00:00
74,gtfs,US,California,Oakland,Capitol Corridor Joint Powers Authority (Capitol Corridor),,https://www.capitolcorridor.org/googletransit/GTFS.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-capitol-corridor-joint-powers-authority-capitol-corridor-gtfs-74.zip?alt=media,https://www.capitolcorridor.org/developer_resources/#terms,37.329935,39.099809,-122.410306,-120.952693,2022-03-14T20:10:56+00:00
75,gtfs,US,Colorado,,El Dorado Transit,,http://data.trilliumtransit.com/gtfs/eldoradotransit-ca-us/eldoradotransit-ca-us.zip,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-colorado-el-dorado-transit-gtfs-75.zip?alt=media,,38.551646,38.957753,-121.502804,-119.942393,2022-03-14T20:10:58+00:00
